Id|Categoria|Nombre|Valoracion|Dificultad|Num_comensales|Tiempo|Tipo|Link_receta|Num_comentarios|Num_reviews|Fecha_modificacion|Ingredientes
22994|Recetas de Ensaladas|Receta de Ensalada de aguacate con alfalfa germinada|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-aguacate-con-alfalfa-germinada-22994.html|0|3||2 1/2 tazas de Alfalfa germinada,1 aguacate,Para el aderezo o salsa,3/4 taza de yogur natural ligth,1/2 taza de mayonesa ligth
23000|Recetas de Ensaladas|Receta de Ensalada de alitas de pollo|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-alitas-de-pollo-23000.html|0|3||12 alitas de pollo,1 escarola,1 mango,2 kiwis,aceite,Para el adobo,5 cucharadas de aceite,5 cucharadas de vino blanco seco,1 cucharada de mostaza francesa,1 cucharada de perejil fresco picado,1/2 cucharada de albahaca fresca picada,1 pizca de tomillo picado,pimienta,sal,Para el aliño,4 cucharadas de aceite,4 cucharadas de zumo de limón,2 cucharadas de miel,1 pizca de estragón seco,pimienta,sal
22992|Recetas de Ensaladas|Receta de Ensalada danesa|3.0|||||https://www.recetasgratis.net/receta-de-ensalada-danesa-22992.html|0|3||lechuga,huevos de codorniz,queso parmesano,vinagreta
22989|Recetas de Ensaladas|Receta de Ensalada chilena|3.4|||||https://www.recetasgratis.net/receta-de-ensalada-chilena-22989.html|2|4||cebolla,tomates,Ají verde
22990|Recetas de Ensaladas|Receta de Ensalada chilena nortina|3.1|||||https://www.recetasgratis.net/receta-de-ensalada-chilena-nortina-22990.html|0|1||2 cebollas grandes,250 grs. de queso de cabra,250 grs. de aceitunas (amargas mejor)
22979|Recetas de Ensaladas|Receta de Ensalada caribeña|4.0|||||https://www.recetasgratis.net/receta-de-ensalada-caribena-22979.html|0|4||4 naranjas,1 piña pequeña,la ralladura de una naranja,300 gr. de berros,4 pepinillos en vinagre,1 cucharada de estragón fresco picado,6 cucharadas de aceite de oliva,2 cucharadas de zumo de limón,1 cucharada de pimienta de Cayena,sal.
22982|Recetas de Ensaladas|Receta de Ensalada César con espinacas|4.4|||||https://www.recetasgratis.net/receta-de-ensalada-cesar-con-espinacas-22982.html|6|4||1 lechuga romana grande lavada, goteada y despedazada,4 tazas de espinacas lavadas goteadas y despedazadas,2 tazas 500(ml) de pan en pequeños cubos,1 taza Aceite de oliva,250 (ml) de queso parmesano fresco rallado,,4 filetes de anchoa molidos finamente (facultativo).,1 huevo,2 dientes de ajo,jugo de un limón,1 cucharada de té,4 (ml) mostaza de Dijon,15 (ml) de vinagre blanco,sal,pimienta del molino,2/ 3 de taza 160(ml) de aceite de oliva.
22919|Recetas de Ensaladas|Receta de Áspic de verduras|3.3|||||https://www.recetasgratis.net/receta-de-aspic-de-verduras-22919.html|0|3||2,5 vasos de caldo de pollo,2 cucharadas de gelatina en polvo,2,5 vasos de zumo de tomate,50 gr de col,2 zanahorias,2 tallos de apio,1/2 pimiento verde,Zumo de limón,Sal,Para adornar,1 zanahoria,Ramitas de perejil,8 aceitunas negras deshuesadas,Unas hojas de endibia
22283|Recetas de Ensaladas|Receta de Jardinera de Mariscos|3.4|||||https://www.recetasgratis.net/receta-de-jardinera-de-mariscos-22283.html|0|4||1 Kg langostinos,1 Kg carne Jaiva,1 Kg calamares,300 Gr. pimiento rojo,1 Ají verde,1/2 cebolla,5 Limones,Sal,mayonesa
18533|Recetas de Ensaladas|Receta de Ensalada tropical de piña|4.1|baja|1|15m|Entrante|https://www.recetasgratis.net/receta-de-ensalada-tropical-de-pina-18533.html|6|1|2017-06-16|1 rodaja de Piña,3 barras de surimi o cangrejo,½ lata de Maíz,50 gramos de jamón cocido o jamón dulce,2 cucharadas soperas de mayonesa,1 chorro de Zumo de piña
18528|Recetas de Ensaladas|Receta de Ensalada Tibia de Cap-i-pota|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-tibia-de-cap-i-pota-18528.html|0|3||1 kg. cap-i-pota (de ternera, ya cocida),3 kg. tomate (maduro),1 ud. escarola,8 ud. tomate cereza,2 ó 3 ud. ajo,Laurel,Tomillo,Sal,Pimienta,Aceite de oliva,Vinagre
18525|Recetas de Ensaladas|Receta de Ensalada con queso de cabra y bacon|3.3|baja|1|15m|Plato principal|https://www.recetasgratis.net/receta-de-ensalada-con-queso-de-cabra-y-bacon-18525.html|1|3|2017-06-16|100 gramos de Mix de verdes,1 puñado de Picatostes,120 gramos de Bacon en tiras,1 puñado de Nueces troceadas,1 unidad de Rulo de queso de cabra,5 unidades de tomate cherry,3 cucharadas soperas de Mostaza,1 cucharada sopera de Miel,1 pizca de Sal y Pimienta,½ cucharada sopera de Aceite de oliva,½ cucharada sopera de Vinagre
18502|Recetas de Ensaladas|Receta de Ensalada de pollo y champiñones|3.4|||||https://www.recetasgratis.net/receta-de-ensalada-de-pollo-y-champinones-18502.html|0|4||1 ud. pechuga de pollo hervida y fría,1 bote piña tropical,1 bote champiñón,1 bote mahonesa,1 vaso nata líquida,1 pizca paprika,Cebollino
18499|Recetas de Ensaladas|Receta de Ensalada de Pimientos de Piquillo|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-pimientos-de-piquillo-18499.html|1|3||3 diente ajo,1 lata pimientos de piquillo,1 lata caballa,1 ud. cebolla,3 cucharaditas azúcar,2 cucharadas aceite de oliva
18500|Recetas de Ensaladas|Receta de Ensalada de pimientos morrones|3.3|baja|4|15m|Entrante|https://www.recetasgratis.net/receta-de-ensalada-de-pimientos-morrones-18500.html|0|3||4 unidades de calabacín,3 unidades de Pimiento morrón,½ unidad de lechuga,2 dientes de Ajo,4 unidades de Cebolleta tierna,100 gramos de Maíz (congelado),2 cucharadas soperas de Vinagre de Jerez,1 chorro de Aceite de oliva,1 pizca de Sal
18497|Recetas de Ensaladas|Receta de Ensalada de Perdiz Escabechada|3.4|||||https://www.recetasgratis.net/receta-de-ensalada-de-perdiz-escabechada-18497.html|0|4||3 cebollas,2 zanahorias,pimienta negra en grano,ajo, unos dientes,2 hojas laurel,aceite de oliva,sal,vinagre,agua,1 cucharada pimentón molido
18491|Recetas de Ensaladas|Receta de Ensalada de pasta espirales|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-pasta-espirales-18491.html|0|3||500 gr. pasta variada,100 gr. champiñón,Esparrago triguero cocido,100 gr. tomate,cebolla,jamón serrano,Mostaza,Vinagre de jerez,Aceite de maiz,albahaca,Sal,Pimienta,queso manchego
18474|Recetas de Ensaladas|Receta de Ensalada de Guineo Verde|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-guineo-verde-18474.html|0|3||5 guineos verde,2 pechugas de pollo,una zanahoria,un chayote,una cebolla mediana,un ajo,pimenton,peregil,cebollina,sal,pimienta,mayoneza,mostaza
18475|Recetas de Ensaladas|Receta de Ensalada de Gulas y Salmón|3.4|||||https://www.recetasgratis.net/receta-de-ensalada-de-gulas-y-salmon-18475.html|1|4||250 gr. gulas,200 gr. salmón ahumado,lechuga (de varios tipos),aguacate,tomate,aceite de oliva,1 diente ajo,vinagre,perejil,cebollino,sal y pimienta,aceite de guindillas
18456|Recetas de Ensaladas|Receta de Ensalada de Bogavante|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-bogavante-18456.html|1|3||1 bogavante,1 tomate de ensalada,1 lechuga,1 zanahoria,aceite de oliva,vinagre balsamico de modena,kepchup,mayonesa,coñac,el zumo de media naranja,sal,agua,1 hoja de laurel
14980|Recetas de Ensaladas|Receta de Ensalada de langostinos cocidos|4.5|||||https://www.recetasgratis.net/receta-de-ensalada-de-langostinos-cocidos-14980.html|2|5||30 langostinos,ramilla hinojo,tsatsiki,cucharada aceite,2 limones
14978|Recetas de Ensaladas|Receta de Ensalada de gulas light|3.0|||||https://www.recetasgratis.net/receta-de-ensalada-de-gulas-light-14978.html|0|3||1 paquete de gulas (200 gr.),1 lata de maiz dulce pequeña,zanahoria rayada,Aceite de oliva,Sal,Vinagre
14568|Recetas de Ensaladas|Receta de Ensalada de patata cocida y perejil|4.0|||||https://www.recetasgratis.net/receta-de-ensalada-de-patata-cocida-y-perejil-14568.html|0|4||4 patatas,2 cucharadas de perejil cortado,1 diente de ajo,2 cucharadas de aecite de oliva,1/4 taza de vinagre,Sal,Pimienta,cayena
14559|Recetas de Ensaladas|Receta de Ensalada de col lombarda con limon|3.2|||||https://www.recetasgratis.net/receta-de-ensalada-de-col-lombarda-con-limon-14559.html|0|2||zumo de un limon,2 cucharadas de miel,sal,250 ml. de agua,media col lombarda
14555|Recetas de Ensaladas|Receta de Ensalada de alcachofas crudas|3.0|||||https://www.recetasgratis.net/receta-de-ensalada-de-alcachofas-crudas-14555.html|0|3||8 cogollos de alcachofa,1 cucharada perejil picado,3 cucharadas aceite,Sal y pimienta,Zumo de 1 limon,1 cucharadita de cilantro,2 tomates,1 cucharada mostaza,1 manojo perejil
14297|Recetas de Ensaladas|Receta de Ensalada de cangrejos light|3.0|||||https://www.recetasgratis.net/receta-de-ensalada-de-cangrejos-light-14297.html|0|3||PULPA DE cangrejo,patataS,zanahoria,cebolla,mayonesa
14188|Recetas de Ensaladas|Receta de Lasary voatabia (ensalada de puerros y tomate)|5.0|||||https://www.recetasgratis.net/receta-de-lasary-voatabia-ensalada-de-puerros-y-tomate-14188.html|2|5||puerros,Agua,Sal,Tabasco,1 taza de ajo,chalote cortados en trozos,2 tazas de tomates cortados en cubitos
14177|Recetas de Ensaladas|Receta de Ensaladilla de gambas|4.1|baja|2|15m|Entrante|https://www.recetasgratis.net/receta-de-ensaladilla-de-gambas-14177.html|1|1|2017-06-16|250 gramos de Verdura para ensaladilla congelada,100 gramos de gambas congeladas,2 cucharadas soperas de mayonesa,2 cucharaditas de Mostaza,1 pizca de Sal y Pimienta,1 unidad de Huevo,Nachos,Olivas verdes
14173|Recetas de Ensaladas|Receta de Ensalada verde|3.6|baja|4|10m|Acompañamiento|https://www.recetasgratis.net/receta-de-ensalada-verde-14173.html|9|6|2017-02-16|½ lechuga,1 paquete de tomates cherry,½ cebolla morada,1 Pepino,1 lata de Olivas negras,1 trozo de Pimiento (rojo, verde o amarillo),queso feta (opcional),1 paquete de Brotes de espinaca,1 chorro de Aceite de oliva,1 pieza de Sal y Pimienta
14169|Recetas de Ensaladas|Receta de Ensalada Peruana|3.8|||||https://www.recetasgratis.net/receta-de-ensalada-peruana-14169.html|9|8||3 choclos peruanos (son de grano grande),3 paltas o aguacate la punta son las mejores,3 tomates,6 papas amarillas,2 lucumas (fruta tipica de Perú),2 caiguas verdura peruana,1 chirimoya fruta tipica de Perú,2 maracuyá o fruta de la pasion,2 granadillas,mani o cacahuate,3 limones,almendras,pasas,aceitunas arequipeñas,aceite de oliva,1 lechuga,200 gr. queso fresco o gouda opcional,1 aji amarillo peruano
14161|Recetas de Ensaladas|Receta de ensalada imperial|3.4|||||https://www.recetasgratis.net/receta-de-ensalada-imperial-14161.html|0|4||lechuga,tomate,Vino,Ajo,Sal,Pimienta
14154|Recetas de Ensaladas|Receta de Ensalada de yogur|3.5|||||https://www.recetasgratis.net/receta-de-ensalada-de-yogur-14154.html|2|5||1 yogur natural,2 dientes de ajo machacado,sal,pimienta negra
14147|Recetas de Ensaladas|Receta de Ensalada de tomate, jamon york y mahonesa|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-tomate-jamon-york-y-mahonesa-14147.html|0|3||3 tomates maduros,1 loncha de jamón york (jamón cocido),1 cucharada de cebolla picada,6 espárragos blancos (de lata),1 cucharada de mahonesa,Sal
14143|Recetas de Ensaladas|Receta de Ensalada de surimi light|3.5|||||https://www.recetasgratis.net/receta-de-ensalada-de-surimi-light-14143.html|4|5||300grs.de surimi,1/2 taza de mayonesa,1/2 cebolla picada,chile al gusto,cilantro picado,hojas de lechuga
14139|Recetas de Ensaladas|Receta de Ensalada de pollo y verduras|3.6|||||https://www.recetasgratis.net/receta-de-ensalada-de-pollo-y-verduras-14139.html|1|6||1/2 kilo de filetes de pechuga de pollo cortados en pequeñas tiras finas,2 tallos de hierba de limón troceados,2 cucharadas de salsa de pescado,1/4 kilo de brécol cortado en flósculos,1/4 litro de agua,3 láminas de jengibre fresco,150 gramos de maíz fresco,150 gramos de tirabeques desmochados,125 ml. de salsa dulce de guindillas,2 cucharadas de miel,2 cucharadas de zumo de lima,1 pimiento rojo cortado en tiras,3 cebolletas cortadas en tiras,2 cucharaditas de ralladura de lima,7 gramos de ramas de cilantro fresco
14137|Recetas de Ensaladas|Receta de Ensalada de pollo|3.7|||||https://www.recetasgratis.net/receta-de-ensalada-de-pollo-14137.html|2|7||1 pollo asado,1 lechuga,4 cucharadas de mahonesa,4 huevos duros,media cucharada de curry,1 cucharada alcaparras,2 cucharadas de nata agria,sal,pimienta,2 ramas de apio,1 cucharada de aceitunas verdes troceadas
14133|Recetas de Ensaladas|Receta de Ensalada de pescado ahumado|3.0|||||https://www.recetasgratis.net/receta-de-ensalada-de-pescado-ahumado-14133.html|0|3||1/4 de kilo de pescado ahumado variado,1/4 de kilo de zanahorias,1 cucharada de pepinillo picado,1 cucharada de alcaparras,nata,1/4 de kilo de guisantes cocidos,2 cucharadas de vinagre de manzana,sal,pimienta,la mitad de un pepino,1 yema huevo duro,sal,pimienta,1 yema huevo crudo,media cucharda mostaza,1 cucharadita vinagre
14123|Recetas de Ensaladas|Receta de Ensalada de papas roja|3.4|||||https://www.recetasgratis.net/receta-de-ensalada-de-papas-roja-14123.html|1|4||6 papas mediana (hervidad y peladas),3 huevos ( hervidos y pelados),2 remolachad (hervidas y peladas),1 cebolla cortada al gusto,2 tallos de apios picados,1 taza de mayonesa,1 cda de mostaza,1 cda de vinagre blanco,1/4 taza de leche,sal,pimienta al gusto
14105|Recetas de Ensaladas|Receta de Ensalada de col y nueces|4.0|||||https://www.recetasgratis.net/receta-de-ensalada-de-col-y-nueces-14105.html|0|4||1 pequeña col ( 1/2 kg),150 gms de nueces granos de una granada mediana,1 cucharada de cilantro picado,1 cucharada de perejil picado,2 cebollas cortadas finas,2 dientes de ajo machacado,1/2 cucharada de fenugreek,cayena,sal
14103|Recetas de Ensaladas|Receta de Ensalada de coditos con jamón|4.2|baja|2|30m||https://www.recetasgratis.net/receta-de-ensalada-de-coditos-con-jamon-14103.html|16|2||Una bolsa de coditos,Mahonesa,jamón o mortadela,zanahoria rallada,Perejil
14087|Recetas de Ensaladas|Receta de Ensalada con queso parmesano,|3.0|||||https://www.recetasgratis.net/receta-de-ensalada-con-queso-parmesano-14087.html|0|3||cebollas,zanahorias,Coles,tomates,Aceite de oliva,Zumo de limon,Vinagre,Sal,Pimienta negra natural,queso parmesano,SALATA MA JIBNA
14084|Recetas de Ensaladas|Receta de Ensalada con huevos y anchoas y lechuga||||||https://www.recetasgratis.net/receta-de-ensalada-con-huevos-y-anchoas-y-lechuga-14084.html|0|0||hojas de lechuga,20 gramos de cebolla picada,6 huevos duros,1 cucharadita de mostaza,50 gramos de filetes de anchoas,1 cucharada de perejil molido,1 cucharada de vinagre,3 cucharadas de aceite,75 gramos de remolacha roja en rodajas,2 yemas cocidas de huevo
14081|Recetas de Ensaladas|Receta de Ensalada césar de pollo|4.1|media|4|45m|Entrante|https://www.recetasgratis.net/receta-de-ensalada-cesar-de-pollo-14081.html|13|1|2015-08-19|1 pechuga de pollo deshuesada,1 unidad de lechuga romana,2 unidades de Limón,2 unidades de Huevo,150 gramos de queso parmesano,4 cucharaditas de Vinagre blanco,1 cucharadita de Mostaza,1 pizca de pasta de ajo,1 pizca de Sal,1 pizca de Pimienta negra,2 cucharaditas de Aceite de oliva,4 rebanadas de pan tajado,100 gramos de Mantequilla
12835|Recetas de Ensaladas|Receta de Ensalada templada de verduras|4.2|||||https://www.recetasgratis.net/receta-de-ensalada-templada-de-verduras-12835.html|0|3||3 zanahorias,3 puerros,12 espárragos verdes,300 grs. de vainas,1 berenjena,100 grs. de lonchas de jamón curado,4 dientes de ajo,Aceite de oliva,Vinagre,Sal
12834|Recetas de Ensaladas|Receta de Ensalada templada de setas y gambas|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-templada-de-setas-y-gambas-12834.html|0|3||Para 4 personas,Hojas de lechuga, escarola, roble y lolo,2 patatas cocidas,150 gr. de setas,250 g. de gambas,1 diente de ajo,2 cebolletas,Agua,Aceite virgen extra Hojiblanca,Vinagre,Sal
12824|Recetas de Ensaladas|Receta de Ensalada fantasía con mayonesa|4.0|||||https://www.recetasgratis.net/receta-de-ensalada-fantasia-con-mayonesa-12824.html|0|4||400 grs. patatas,200 grs. manzana,150 grs. Manojo de berros,200 grs. Mahonesa,200 grs. Pimiento morrón asado
12823|Recetas de Ensaladas|Receta de Ensalada fantasía|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-fantasia-12823.html|0|3||4 patatas,Una manzana,Un manojo de berros,Mahonesa,Un pimiento morrón asado,100 grs de gambas,50 grs queso Idiazabal
12820|Recetas de Ensaladas|Receta de Ensalada de verduras fritas|4.4|||||https://www.recetasgratis.net/receta-de-ensalada-de-verduras-fritas-12820.html|3|4||100 grs. champiñón,300 grs. Cebolletas,250 grs. berenjena,Aceite de Oliva,200 grs. zanahorias,Sal,300 grs. puerros,200 grs. alcachofas,Harina (especial),2 Vasitos de aceite de oliva virgen,150 grs. Cebolleta,1 Cucharadita de perejil picado,Sal,1/2 Vasito de vinagre,2 Dientes de ajo picado
12810|Recetas de Ensaladas|Receta de Ensalada de salmón|3.4|||||https://www.recetasgratis.net/receta-de-ensalada-de-salmon-12810.html|1|4||300 grs de salmón,3 limones,100 grs de aceitunas negras,2 huevos cocidos,1 lechuga,Aceite de oliva virgen,Vinagre de sidra,Pimienta blanca,Sal
12808|Recetas de Ensaladas|Receta de Ensalada de pulpo|3.6|media|5|45m|Entrante|https://www.recetasgratis.net/receta-de-ensalada-de-pulpo-12808.html|4|6|2015-07-15|1 manojo de espinacas,1 unidad de aguacate,3 unidades de tomates,1 lata de Maíz tierno,1 unidad de cebolla blanca,500 gramos de pulpo cocinado,3 cucharaditas de Leche de coco,1 cucharadita de Salsa de albahaca,1 pizca de Sal,1 pizca de Pimienta negra,2 cucharaditas de Aceite de oliva
12792|Recetas de Ensaladas|Receta de Ensalada de marisco con salsa rosa (Cocina afrodisíaca)|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-marisco-con-salsa-rosa-cocina-afrodisiaca-12792.html|1|3||1 escarola,2 endibias,2 naranjas,1/2 kg De marisco (langostinos, carabineros, gambas),Sal,Agua,Salsa rosa,6 cucharadas de mahonesa,1 cucharada de brandy,Un poco de ketchup,Unas gotas de tabasco,1/2 cucharada de mostaza,Sal,Perejil picado
12740|Recetas de Ensaladas|Receta de Ensalada de berros, tomate y aguacate|3.5|baja|4|15m|Acompañamiento|https://www.recetasgratis.net/receta-de-ensalada-de-berros-tomate-y-aguacate-12740.html|6|5|2016-12-12|3 unidades de tomate,200 gramos de Berros o Canónigos,1 unidad de aguacate,1 pizca de Sal,1 cucharada sopera de Aceite de oliva,1 cucharada sopera de Vinagre balsámico
12737|Recetas de Ensaladas|Receta de Ensalada de atún y porotos|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-atun-y-porotos-12737.html|0|3||200 gr de porotos,1 zanahoria,2 dientes de ajo,1 cebolla,1 puerro,300 g de atún en conserva,10 palmitos,Para el salteado,2 zucchinis,2 cebollas de verdeo,1 zanahoria,1 tomate,Aceite,Sal y vinagre
12730|Recetas de Ensaladas|Receta de Ensalada de aguacates y mejillones|4.1|||||https://www.recetasgratis.net/receta-de-ensalada-de-aguacates-y-mejillones-12730.html|0|1||2 aguacates,2 pimientos morrones,3 patatas,18 mejillones,agua,aceite,sal,½ pimiento verde,aceite virgen extra Hojiblanca,vinagre,sal,pimienta blanca
12725|Recetas de Ensaladas|Receta de Ensalada a la vinagreta de azafran||||||https://www.recetasgratis.net/receta-de-ensalada-a-la-vinagreta-de-azafran-12725.html|0|0||50 grs. de jamón de pato,1/2 pepino,1 tomate,1 lechuga rizada,100 grs. de berros,Maíz cocido,4 champiñón,6 cuch. de aceite de oliva,2 cuch. de vinagre de vino,6 hebras de azafrán,1 diente de ajo picado,Sal
12307|Recetas de Ensaladas|Receta de Ensalada de legumbres con atún|3.3|baja|4|10m|Plato principal|https://www.recetasgratis.net/receta-de-ensalada-de-legumbres-con-atun-12307.html|0|3|2017-06-16|570 gramos de alubias blancas cocidas,1 paquete de Brotes de espinacas,4 latas de atún al natural,3 cucharaditas de Vinagre de vino tinto,6 cucharadas soperas de Aceite de oliva,1 pizca de Sal,1 pizca de Mix de pimienta recién molida,Guindillas (opcional)
12234|Recetas de Ensaladas|Receta de Ensalada de frutas con salsa de yogur|4.2|baja|5|15m|Desayuno|https://www.recetasgratis.net/receta-de-ensalada-de-frutas-con-salsa-de-yogur-12234.html|6|2||1 unidad de Piña,1 unidad de Melón,300 gramos de Fresas,300 gramos de Uvas blancas,1 vaso pequeño de Zumo de limón,3 unidades de Mango,3 cucharadas soperas de Azúcar,2 unidades de yogur natura (250 gramos),1 lata de Jugo concentrado de parchita o maracuyá,½ lámina de leche condensada
11978|Recetas de Ensaladas|Receta de Ensalada ejecutiva|3.5|||||https://www.recetasgratis.net/receta-de-ensalada-ejecutiva-11978.html|0|5||4 aguacates maduros,150 grs. de salmón ahumado,50 grs. de nueces peladas,8 gambas grandes cocidas y peladas,Media lechuga de hoja larga,100 grs. de uvas peladas y sin pepitas,12 tomates cherry (tomatitos mini),50 grs. de mayonesa,Sal al gusto,Zumo de un limón
11700|Recetas de Ensaladas|Receta de Ensalada de pepino con crema agria||||||https://www.recetasgratis.net/receta-de-ensalada-de-pepino-con-crema-agria-11700.html|0|0||3 pepinos grandes, unos 600 gramos, unas 4 tazas ya pelados, sin semillas y cortados en tajaditas,1/4 de taza de jugo de cebolla,1.1/2 cucharadita de sal,1/8 de cucharadita de pimienta blanca, molida,2 cucharadas de azùcar,1 cucharadita de vinagre de vino,1 cucharada de agua,4 cucharadas de crema agria
11651|Recetas de Ensaladas|Receta de Ensalada de palmito con aguacate|4.1|||||https://www.recetasgratis.net/receta-de-ensalada-de-palmito-con-aguacate-11651.html|2|1||1 aguacate de 1/2 kilo aproximadamente,250 gramos de palmito escurrido,1/3 de taza de aceite,4 cucharadas de vinagre,6 cucharadas de agua,1.1/2 cucharadas de azùcar,1 cucharadita de sal,1/2 cucharadita de mostaza preparada.
11653|Recetas de Ensaladas|Receta de Ensalada de papas con alcaparras|3.3|||||https://www.recetasgratis.net/receta-de-ensalada-de-papas-con-alcaparras-11653.html|0|3||1/2 taza de alcaparras preparadas segùn se indica en el inicio de la PREPARACION, con vino blanco seco y aceite de oliva,1 kilo de papas, preferiblemente no muy grandes para obtener rodajas pequeñas y uniformes,5 tazas de agua y dos cucharaditas de sal para cocinarlas,1 cebolla pequeña cortada en tajaditas,1/3 de taza de aceite,2 cucharadas de vinagre,2 cucharadas de agua,1 cucharadita de sal,1/8 de cucharadita de pimienta blanca molida,1/2 cucharada de mostaza preparada
11612|Recetas de Ensaladas|Receta de Ensalada de radicchio, manzana y zanahoria|4.1|||||https://www.recetasgratis.net/receta-de-ensalada-de-radicchio-manzana-y-zanahoria-11612.html|1|1||1 Radicchio rojo de unos 200 gramos,1 zanahoria mediana, unos 150 gramos,2 manzanas firmes, unos 400 gramos.,INGREDIENTES PARA LA VINAGRETA.,1/4 de taza de aceite,1 cucharada de azùcar,1 cucharada de vinagre,2 cucharadas de agua,1/2 cucharadita de mostaza,1 cucharadita de sal,1/16 de cucharadita de pimienta molida.
11340|Recetas de Ensaladas|Receta de Ensalada de lechugas con aderezo de mostaza dulce|4.2|baja|2|15m|Entrante|https://www.recetasgratis.net/receta-de-ensalada-de-lechugas-con-aderezo-de-mostaza-dulce-11340.html|16|2||400 gramos de lechuga criolla, portuguesa y romana,2 unidades de Mandarinas peladas,4 cucharaditas de Aceite,¼ taza de jugo de naranja,1 cucharadita de Vinagre,1 cucharadita de Mostaza Dijon,1 cucharadita de Azúcar o edulcorante,1 pizca de Sal,1 pizca de Pimienta
11311|Recetas de Ensaladas|Receta de Ensalada César de berro|3.8|baja|2|15m|Entrante|https://www.recetasgratis.net/receta-de-ensalada-cesar-de-berro-11311.html|3|8|2015-11-12|3 filetes de anchoa,60 gramos de queso parmensano,1 cucharadita de Zumo de limón,1 unidad de Huevo,1 chorro de Aceite,½ cucharadita de Vinagre,½ cucharadita de Salsa inglesa,1 cucharada postre de Mostaza,1 diente de Ajo,1 pizca de Pimienta,100 gramos de Berros,2 trozos de pan viejo o Crutones
11274|Recetas de Ensaladas|Receta de Ensalada de gallina fría|3.9|||||https://www.recetasgratis.net/receta-de-ensalada-de-gallina-fria-11274.html|9|9||1 gallina grande limpia y lavada, sin piel,2 o 3 kilos de papas peladas y cortadas en cubitos,2 latas de espárragos blancos cortados en trocitos, dejando algunos enteros para decorar,4 tallos de cèlery picaditos,2 cebollas picadas menuditas,2 tazas de petit-pois,1.1/2 taza de mayonesa,1 taza de aceite,1/2 taza de vinagre,1/4 taza de agua,3 dientes de ajo machacados,sal,pimienta,1 cucharadita de mostaza,1 cucharadita de azùcar
11259|Recetas de Ensaladas|Receta de Ensalada de germinado de alfalfa|4.0|baja|4|10m|Entrante|https://www.recetasgratis.net/receta-de-ensalada-de-germinado-de-alfalfa-11259.html|0|4|2018-02-14|2 tazas de germinados de alfalfa,1 lechuga pequeña cortada en trocitos,½ kilogramo de champiñón frescos blancos y rebanados,2 jitomates colorados rebanados,1 lata de granos de elotes (o maíz dulce),Aceitunas al gusto,250 gramos de queso manchego chihuahua en cuadritos,1 puñado de cebolla fileteada desflemada,Aceite de oliva,1 pizca de sal
11069|Recetas de Ensaladas|Receta de Ensalada campesina||||||https://www.recetasgratis.net/receta-de-ensalada-campesina-11069.html|0|0||1/2 kg de patatas,1/2 kg de tomates,1 pimiento mediano rojo,1 pimeiento verde,2 latas de atún en escabeche,2 huevos cocidos,aceitunas verdes,aceite,vinagre,sal
10933|Recetas de Ensaladas|Receta de Ensalada de papa con atún|3.6|baja|2|15m|Entrante|https://www.recetasgratis.net/receta-de-ensalada-de-papa-con-atun-10933.html|5|7||½ lechuga,4 Papas,1 trozo de cebolla,1 manojo de Perejil,2 latas de atún,2 cucharadas soperas de mayonesa,1 manojo de Perejil,1 pizca de Sal y Pimienta
10565|Recetas de Ensaladas|Receta de Ensalada de habichuelas|3.7|||||https://www.recetasgratis.net/receta-de-ensalada-de-habichuelas-10565.html|2|7||1 lata de cada uno de los siguientes granos hervidos en agua y sal,habichuelas blancas,habichuelas coloradas,habichuelas negras,garbanzos,1 lata de cebollines picaditos,1/2 taza de cilantrillo picadito,2 tomates pelados y sin semilla,(para el aderezo),1/3 taza de vinagre de vino tinto,1 cdta de azucar,5-6 dientes de ajo machacados,jugo de un limon,2 cdas de alcaparritas,1 taza de aceite de oliva virgen
10311|Recetas de Ensaladas|Receta de Ensalada de pollo rápida|3.8|baja|4|30m|Plato principal|https://www.recetasgratis.net/receta-de-ensalada-de-pollo-rapida-10311.html|5|8||1 unidad de pollo cocido y desmenuzado,1 taza de zanahoria cruda cortada en cubos,1 taza de Papa cocida y cortada en cubos,1 lata de Granos de elote dorado escurridos,1 lata de Chicharros escurridos,1 unidad de apio finamente picado,½ taza de Media crema,½ taza de mayonesa,1 pizca de Sal,1 pizca de Pimienta
10277|Recetas de Ensaladas|Receta de Ensalada carolina||||||https://www.recetasgratis.net/receta-de-ensalada-carolina-10277.html|0|0||4 paltas cremosas picada en cuadrados,1 cebolla blanca picada en cuadritos,250 grs. queso fresco picado en cuadritos,3/4 taza de mayonesa
